"TIME","GEO","AGE","UNIT","UNIT_LABEL","Value","Flag and Footnotes"
"1996","UKJ2","Total","NR","Number",":",""
"1996","UKJ3","Total","NR","Number",":",""
"1996","UKJ4","Total","NR","Number",":",""
"1996","UKK","Total","NR","Number",":",""
"1996","UKK1","Total","NR","Number",":",""
"1996","UKK2","Total","NR","Number",":",""
"1996","UKK3","Total","NR","Number",":",""
"1996","UKK4","Total","NR","Number",":",""
"1996","UKL","Total","NR","Number",":",""
"1996","UKL1","Total","NR","Number",":",""
"1996","UKL2","Total","NR","Number",":",""
"1996","UKM","Total","NR","Number",":",""
"1996","UKM5","Total","NR","Number",":",""
"1996","UKM6","Total","NR","Number",":",""
"1996","UKM7","Total","NR","Number",":",""
"1996","UKM8","Total","NR","Number",":",""
"1996","UKM9","Total","NR","Number",":",""
"1996","UKN","Total","NR","Number",":",""
"1996","UKN0","Total","NR","Number",":",""
"1997","AL","Total","NR","Number",":",""
"1997","AL0","Total","NR","Number",":",""
"1997","AT","Total","NR","Number","1.39",""
"1997","AT1","Total","NR","Number","1.33",""
"1997","AT11","Total","NR","Number","1.25",""
"1997","AT12","Total","NR","Number","1.41",""
"1997","AT13","Total","NR","Number","1.29",""
"1997","AT2","Total","NR","Number","1.35",""
"1997","AT21","Total","NR","Number","1.36",""
"1997","AT22","Total","NR","Number","1.35",""
"1997","AT3","Total","NR","Number","1.48",""
"1997","AT31","Total","NR","Number","1.50",""
"1997","AT32","Total","NR","Number","1.43",""
"1997","AT33","Total","NR","Number","1.46",""
"1997","AT34","Total","NR","Number","1.53",""
"1997","BE","Total","NR","Number","1.60",""
"1997","BE1","Total","NR","Number","1.79",""
"1997","BE10","Total","NR","Number","1.79",""
"1997","BE2","Total","NR","Number","1.54",""
"1997","BE21","Total","NR","Number","1.59",""
"1997","BE22","Total","NR","Number","1.46",""
"1997","BE23","Total","NR","Number","1.53",""
"1997","BE24","Total","NR","Number","1.50",""
"1997","BE25","Total","NR","Number","1.58",""
"1997","BE3","Total","NR","Number","1.67",""
"1997","BE31","Total","NR","Number","1.74",""
"1997","BE32","Total","NR","Number","1.63",""
"1997","BE33","Total","NR","Number","1.63",""
"1997","BE34","Total","NR","Number","1.79",""
"1997","BE35","Total","NR","Number","1.75",""
"1997","BG","Total","NR","Number","1.09",""
"1997","BG3","Total","NR","Number","1.16",""
"1997","BG31","Total","NR","Number","1.23",""
"1997","BG32","Total","NR","Number","1.02",""
"1997","BG33","Total","NR","Number","1.17",""
"1997","BG34","Total","NR","Number","1.23",""
"1997","BG4","Total","NR","Number","1.01",""
"1997","BG41","Total","NR","Number","0.97",""
"1997","BG42","Total","NR","Number","1.06",""
"1997","CH","Total","NR","Number","1.48",""
"1997","CH0","Total","NR","Number","1.48",""
"1997","CH01","Total","NR","Number","1.51",""
"1997","CH02","Total","NR","Number","1.49",""
"1997","CH03","Total","NR","Number","1.42",""
"1997","CH04","Total","NR","Number","1.42",""
"1997","CH05","Total","NR","Number","1.56",""
"1997","CH06","Total","NR","Number","1.56",""
"1997","CH07","Total","NR","Number","1.26",""
"1997","CY","Total","NR","Number","1.86",""
"1997","CY0","Total","NR","Number","1.86",""
"1997","CY00","Total","NR","Number","1.86",""
"1997","CZ","Total","NR","Number","1.17",""
"1997","CZ0","Total","NR","Number","1.17",""
"1997","CZ01","Total","NR","Number","1.06",""
"1997","CZ02","Total","NR","Number","1.19",""
"1997","CZ03","Total","NR","Number","1.16",""
"1997","CZ04","Total","NR","Number","1.20",""
"1997","CZ05","Total","NR","Number","1.22",""
"1997","CZ06","Total","NR","Number","1.18",""
"1997","CZ07","Total","NR","Number","1.15",""
"1997","CZ08","Total","NR","Number","1.20",""
"1997","DE","Total","NR","Number",":",""
"1997","DE1","Total","NR","Number",":",""
"1997","DE11","Total","NR","Number",":",""
"1997","DE12","Total","NR","Number",":",""
"1997","DE13","Total","NR","Number",":",""
"1997","DE14","Total","NR","Number",":",""
"1997","DE2","Total","NR","Number",":",""
"1997","DE21","Total","NR","Number",":",""
"1997","DE22","Total","NR","Number",":",""
"1997","DE23","Total","NR","Number",":",""
"1997","DE24","Total","NR","Number",":",""
"1997","DE25","Total","NR","Number",":",""
"1997","DE26","Total","NR","Number",":",""
"1997","DE27","Total","NR","Number",":",""
"1997","DE3","Total","NR","Number",":",""
"1997","DE30","Total","NR","Number",":",""
"1997","DE4","Total","NR","Number",":",""
"1997","DE40","Total","NR","Number",":",""
"1997","DE5","Total","NR","Number",":",""
"1997","DE50","Total","NR","Number",":",""
"1997","DE6","Total","NR","Number",":",""
"1997","DE60","Total","NR","Number",":",""
"1997","DE7","Total","NR","Number",":",""
"1997","DE71","Total","NR","Number",":",""
"1997","DE72","Total","NR","Number",":",""
"1997","DE73","Total","NR","Number",":",""
"1997","DE8","Total","NR","Number",":",""
"1997","DE80","Total","NR","Number",":",""
"1997","DE9","Total","NR","Number",":",""
"1997","DE91","Total","NR","Number",":",""
"1997","DE92","Total","NR","Number",":",""
"1997","DE93","Total","NR","Number",":",""
"1997","DE94","Total","NR","Number",":",""
"1997","DEA","Total","NR","Number",":",""
"1997","DEA1","Total","NR","Number",":",""
"1997","DEA2","Total","NR","Number",":",""
"1997","DEA3","Total","NR","Number",":",""
"1997","DEA4","Total","NR","Number",":",""
"1997","DEA5","Total","NR","Number",":",""
"1997","DEB","Total","NR","Number",":",""
"1997","DEB1","Total","NR","Number",":",""
"1997","DEB2","Total","NR","Number",":",""
"1997","DEB3","Total","NR","Number",":",""
"1997","DEC","Total","NR","Number",":",""
"1997","DEC0","Total","NR","Number",":",""
"1997","DED","Total","NR","Number",":",""
"1997","DED2","Total","NR","Number",":",""
"1997","DED4","Total","NR","Number",":",""
"1997","DED5","Total","NR","Number",":",""
"1997","DEE","Total","NR","Number",":",""
"1997","DEE0","Total","NR","Number",":",""
"1997","DEF","Total","NR","Number",":",""
"1997","DEF0","Total","NR","Number",":",""
"1997","DEG","Total","NR","Number",":",""
"1997","DEG0","Total","NR","Number",":",""
"1997","DK","Total","NR","Number","1.75",""
"1997","DK0","Total","NR","Number","1.75",""
"1997","DK01","Total","NR","Number",":",""
"1997","DK02","Total","NR","Number",":",""
"1997","DK03","Total","NR","Number",":",""
"1997","DK04","Total","NR","Number",":",""
"1997","DK05","Total","NR","Number",":",""
"1997","EE","Total","NR","Number","1.32",""
"1997","EE0","Total","NR","Number","1.32",""
"1997","EE00","Total","NR","Number","1.32",""
"1997","EL","Total","NR","Number","1.27",""
"1997","EL3","Total","NR","Number","1.19",""
"1997","EL30","Total","NR","Number","1.19",""
"1997","EL4","Total","NR","Number","1.43",""
"1997","EL41","Total","NR","Number","1.44",""
"1997","EL42","Total","NR","Number","1.45",""
"1997","EL43","Total","NR","Number","1.43",""
"1997","EL5","Total","NR","Number","1.29",""
"1997","EL51","Total","NR","Number","1.47",""
"1997","EL52","Total","NR","Number","1.26",""
"1997","EL53","Total","NR","Number","1.43",""
"1997","EL54","Total","NR","Number","1.12",""
"1997","EL6","Total","NR","Number","1.29",""
"1997","EL61","Total","NR","Number","1.39",""
"1997","EL62","Total","NR","Number","1.35",""
"1997","EL63","Total","NR","Number","1.26",""
"1997","EL64","Total","NR","Number","1.20",""
"1997","EL65","Total","NR","Number","1.28",""
"1997","ES","Total","NR","Number","1.15",""
"1997","ES1","Total","NR","Number","0.90",""
"1997","ES11","Total","NR","Number","0.93",""
"1997","ES12","Total","NR","Number","0.82",""
"1997","ES13","Total","NR","Number","0.95",""
"1997","ES2","Total","NR","Number","1.02",""
"1997","ES21","Total","NR","Number","0.96",""
"1997","ES22","Total","NR","Number","1.17",""
"1997","ES23","Total","NR","Number","1.06",""
"1997","ES24","Total","NR","Number","1.06",""
"1997","ES3","Total","NR","Number","1.09",""
"1997","ES30","Total","NR","Number","1.09",""
"1997","ES4","Total","NR","Number","1.14",""
"1997","ES41","Total","NR","Number","0.98",""
"1997","ES42","Total","NR","Number","1.28",""
"1997","ES43","Total","NR","Number","1.28",""
"1997","ES5","Total","NR","Number","1.16",""
"1997","ES51","Total","NR","Number","1.16",""
"1997","ES52","Total","NR","Number","1.14",""
"1997","ES53","Total","NR","Number","1.26",""
"1997","ES6","Total","NR","Number","1.34",""
"1997","ES61","Total","NR","Number","1.32",""
"1997","ES62","Total","NR","Number","1.38",""
"1997","ES63","Total","NR","Number","1.74",""
"1997","ES64","Total","NR","Number","1.96",""
"1997","ES7","Total","NR","Number","1.20",""
"1997","ES70","Total","NR","Number","1.20",""
"1997","FI","Total","NR","Number","1.75",""
"1997","FI1","Total","NR","Number","1.75",""
"1997","FI19","Total","NR","Number","1.78",""
"1997","FI1B","Total","NR","Number","1.62",""
"1997","FI1C","Total","NR","Number","1.71",""
"1997","FI1D","Total","NR","Number","1.91",""
"1997","FI2","Total","NR","Number","1.65",""
"1997","FI20","Total","NR","Number","1.65",""
"1997","FR","Total","NR","Number","1.73",""
"1997","FR1","Total","NR","Number","1.78",""
"1997","FR10","Total","NR","Number","1.78",""
"1997","FRB","Total","NR","Number","1.71",""
"1997","FRB0","Total","NR","Number","1.71",""
"1997","FRC","Total","NR","Number","1.71",""
"1997","FRC1","Total","NR","Number","1.67",""
"1997","FRC2","Total","NR","Number","1.75",""
"1997","FRD","Total","NR","Number","1.80",""
"1997","FRD1","Total","NR","Number","1.77",""
"1997","FRD2","Total","NR","Number","1.83",""
"1997","FRE","Total","NR","Number","1.87",""
"1997","FRE1","Total","NR","Number","1.88",""
"1997","FRE2","Total","NR","Number","1.84",""
"1997","FRF","Total","NR","Number","1.68",""
"1997","FRF1","Total","NR","Number","1.66",""
"1997","FRF2","Total","NR","Number","1.74",""
"1997","FRF3","Total","NR","Number","1.67",""
"1997","FRG","Total","NR","Number","1.80",""
"1997","FRG0","Total","NR","Number","1.80",""
"1997","FRH","Total","NR","Number","1.73",""
"1997","FRH0","Total","NR","Number","1.73",""
"1997","FRI","Total","NR","Number","1.55",""
"1997","FRI1","Total","NR","Number","1.55",""
"1997","FRI2","Total","NR","Number","1.43",""
"1997","FRI3","Total","NR","Number","1.59",""
"1997","FRJ","Total","NR","Number","1.60",""
"1997","FRJ1","Total","NR","Number","1.64",""
"1997","FRJ2","Total","NR","Number","1.56",""
"1997","FRK","Total","NR","Number","1.71",""
"1997","FRK1","Total","NR","Number","1.52",""
"1997","FRK2","Total","NR","Number","1.75",""
"1997","FRL","Total","NR","Number","1.71",""
"1997","FRL0","Total","NR","Number","1.71",""
"1997","FRM","Total","NR","Number","1.51",""
"1997","FRM0","Total","NR","Number","1.51",""
"1997","FRY","Total","NR","Number",":",""
"1997","FRY1","Total","NR","Number",":",""
"1997","FRY2","Total","NR","Number",":",""
"1997","FRY3","Total","NR","Number",":",""
"1997","FRY4","Total","NR","Number",":",""
"1997","FRY5","Total","NR","Number",":",""
"1997","HR","Total","NR","Number",":",""
"1997","HR0","Total","NR","Number",":",""
"1997","HR03","Total","NR","Number",":",""
"1997","HR04","Total","NR","Number",":",""
"1997","HU","Total","NR","Number","1.37",""
"1997","HU1","Total","NR","Number","1.22",""
"1997","HU11","Total","NR","Number",":",""
"1997","HU12","Total","NR","Number",":",""
"1997","HU2","Total","NR","Number","1.32",""
"1997","HU21","Total","NR","Number","1.32",""
"1997","HU22","Total","NR","Number","1.27",""
"1997","HU23","Total","NR","Number","1.37",""
"1997","HU3","Total","NR","Number","1.51",""
"1997","HU31","Total","NR","Number","1.58",""
"1997","HU32","Total","NR","Number","1.60",""
"1997","HU33","Total","NR","Number","1.34",""
"1997","IE","Total","NR","Number","1.93",""
"1997","IE0","Total","NR","Number","1.93",""
"1997","IE04","Total","NR","Number",":",""
"1997","IE05","Total","NR","Number",":",""
"1997","IE06","Total","NR","Number",":",""
"1997","IS","Total","NR","Number","2.04",""
"1997","IS0","Total","NR","Number","2.04",""
"1997","IS00","Total","NR","Number","2.04",""
"1997","IT","Total","NR","Number","1.21",""
"1997","ITC","Total","NR","Number","1.12",""
"1997","ITC1","Total","NR","Number","1.10",""
"1997","ITC2","Total","NR","Number","1.05",""
"1997","ITC3","Total","NR","Number","1.02",""
"1997","ITC4","Total","NR","Number","1.15",""
"1997","ITF","Total","NR","Number","1.36",""
"1997","ITF1","Total","NR","Number","1.06",""
"1997","ITF2","Total","NR","Number","1.23",""
"1997","ITF3","Total","NR","Number","1.49",""
"1997","ITF4","Total","NR","Number","1.36",""
"1997","ITF5","Total","NR","Number","1.03",""
"1997","ITF6","Total","NR","Number","1.24",""
"1997","ITG","Total","NR","Number","1.34",""
"1997","ITG1","Total","NR","Number","1.45",""
"1997","ITG2","Total","NR","Number","1.03",""
"1997","ITH","Total","NR","Number",":",""
"1997","ITH1","Total","NR","Number","1.48",""
"1997","ITH2","Total","NR","Number","1.28",""
"1997","ITH3","Total","NR","Number","1.14",""
"1997","ITH4","Total","NR","Number","1.12",""
"1997","ITH5","Total","NR","Number",":",""
"1997","ITI","Total","NR","Number",":",""
"1997","ITI1","Total","NR","Number","1.06",""
"1997","ITI2","Total","NR","Number","1.15",""
"1997","ITI3","Total","NR","Number",":",""
"1997","ITI4","Total","NR","Number","1.15",""
"1997","LI","Total","NR","Number",":",""
"1997","LI0","Total","NR","Number",":",""
"1997","LI00","Total","NR","Number",":",""
"1997","LT","Total","NR","Number","1.47",""
"1997","LT0","Total","NR","Number","1.47",""
"1997","LT01","Total","NR","Number",":",""
"1997","LT02","Total","NR","Number",":",""
"1997","LU","Total","NR","Number","1.71",""
"1997","LU0","Total","NR","Number","1.71",""
"1997","LU00","Total","NR","Number","1.71",""
"1997","LV","Total","NR","Number",":",""
"1997","LV0","Total","NR","Number",":",""
"1997","LV00","Total","NR","Number",":",""
"1997","ME","Total","NR","Number",":",""
"1997","ME0","Total","NR","Number",":",""
"1997","ME00","Total","NR","Number",":",""
"1997","MK","Total","NR","Number","1.93",""
"1997","MK0","Total","NR","Number","1.93",""
"1997","MK00","Total","NR","Number","1.93",""
"1997","MT","Total","NR","Number","1.98",""
"1997","MT0","Total","NR","Number","1.98",""
"1997","MT00","Total","NR","Number","1.98",""
"1997","NL","Total","NR","Number","1.56",""
"1997","NL1","Total","NR","Number",":",""
"1997","NL11","Total","NR","Number",":",""
"1997","NL12","Total","NR","Number",":",""
"1997","NL13","Total","NR","Number",":",""
"1997","NL2","Total","NR","Number",":",""
"1997","NL21","Total","NR","Number",":",""
"1997","NL22","Total","NR","Number",":",""
"1997","NL23","Total","NR","Number",":",""
"1997","NL3","Total","NR","Number",":",""
"1997","NL31","Total","NR","Number",":",""
"1997","NL32","Total","NR","Number",":",""
"1997","NL33","Total","NR","Number",":",""
"1997","NL34","Total","NR","Number",":",""
"1997","NL4","Total","NR","Number",":",""
"1997","NL41","Total","NR","Number",":",""
"1997","NL42","Total","NR","Number",":",""
"1997","NO","Total","NR","Number","1.86",""
"1997","NO0","Total","NR","Number","1.86",""
"1997","NO01","Total","NR","Number","1.73",""
"1997","NO02","Total","NR","Number","1.68",""
"1997","NO03","Total","NR","Number","1.76",""
"1997","NO04","Total","NR","Number","2.03",""
"1997","NO05","Total","NR","Number","1.96",""
"1997","NO06","Total","NR","Number","1.90",""
"1997","NO07","Total","NR","Number","1.97",""
"1997","PL","Total","NR","Number","1.51",""
"1997","PL2","Total","NR","Number","1.42",""
"1997","PL21","Total","NR","Number","1.61",""
"1997","PL22","Total","NR","Number","1.30",""
"1997","PL4","Total","NR","Number","1.54",""
"1997","PL41","Total","NR","Number","1.57",""
"1997","PL42","Total","NR","Number","1.46",""
"1997","PL43","Total","NR","Number","1.54",""
"1997","PL5","Total","NR","Number","1.35",""
"1997","PL51","Total","NR","Number","1.36",""
"1997","PL52","Total","NR","Number","1.31",""
"1997","PL6","Total","NR","Number","1.60",""
"1997","PL61","Total","NR","Number","1.56",""
"1997","PL62","Total","NR","Number","1.65",""
"1997","PL63","Total","NR","Number","1.60",""
"1997","PL7","Total","NR","Number",":",""
"1997","PL71","Total","NR","Number",":",""
"1997","PL72","Total","NR","Number",":",""
"1997","PL8","Total","NR","Number",":",""
"1997","PL81","Total","NR","Number",":",""
"1997","PL82","Total","NR","Number",":",""
"1997","PL84","Total","NR","Number",":",""
"1997","PL9","Total","NR","Number",":",""
"1997","PL91","Total","NR","Number",":",""
"1997","PL92","Total","NR","Number",":",""
"1997","PT","Total","NR","Number","1.47",""
"1997","PT1","Total","NR","Number","1.46",""
"1997","PT11","Total","NR","Number","1.49",""
"1997","PT15","Total","NR","Number","1.48",""
"1997","PT16","Total","NR","Number","1.41",""
"1997","PT17","Total","NR","Number","1.48",""
"1997","PT18","Total","NR","Number","1.36",""
"1997","PT2","Total","NR","Number","1.89",""
"1997","PT20","Total","NR","Number","1.89",""
"1997","PT3","Total","NR","Number","1.56",""
"1997","PT30","Total","NR","Number","1.56",""
"1997","RO","Total","NR","Number","1.32",""
"1997","RO1","Total","NR","Number","1.32",""
"1997","RO11","Total","NR","Number","1.36",""
"1997","RO12","Total","NR","Number","1.28",""
"1997","RO2","Total","NR","Number","1.50",""
"1997","RO21","Total","NR","Number","1.65",""
"1997","RO22","Total","NR","Number","1.31",""
